product,store,date,sales
prod_1,store_1,2019-04-23,359.0
prod_1,store_1,2019-04-24,80.0
prod_1,store_1,2019-04-25,223.0
prod_1,store_1,2019-04-26,182.0
prod_1,store_1,2019-04-27,135.0
prod_1,store_1,2019-04-28,158.0
prod_1,store_1,2019-04-29,234.0
prod_1,store_1,2019-04-30,282.0
prod_1,store_1,2019-05-01,146.0
prod_1,store_1,2019-05-02,227.0
prod_1,store_1,2019-05-03,180.0
prod_1,store_1,2019-05-04,193.0
prod_1,store_1,2019-05-05,185.0
prod_1,store_1,2019-05-06,168.0
prod_1,store_1,2019-05-07,323.0
prod_1,store_1,2019-05-08,117.0
prod_1,store_1,2019-05-09,288.0
prod_1,store_1,2019-05-10,226.0
prod_1,store_1,2019-05-11,173.0
prod_1,store_1,2019-05-12,176.0
prod_1,store_1,2019-05-13,249.0
prod_1,store_1,2019-05-14,364.0
prod_1,store_1,2019-05-15,96.0
prod_1,store_1,2019-05-16,227.0
prod_1,store_1,2019-05-17,591.0
prod_1,store_1,2019-05-18,515.0
prod_1,store_1,2019-05-19,1207.0
prod_1,store_1,2019-05-20,2065.0
prod_1,store_1,2019-05-21,1052.0
prod_1,store_1,2019-05-22,115.0
prod_1,store_1,2019-05-23,559.0
prod_1,store_1,2019-05-24,488.0
prod_1,store_1,2019-05-25,507.0
prod_1,store_1,2019-05-26,475.0
prod_1,store_1,2019-05-27,732.0
prod_1,store_1,2019-05-28,674.0
prod_1,store_1,2019-05-29,220.0
prod_1,store_1,2019-05-30,668.0
prod_1,store_1,2019-05-31,648.0
prod_1,store_1,2019-06-01,546.0
prod_1,store_1,2019-06-02,522.0
prod_1,store_1,2019-06-03,633.0
prod_1,store_1,2019-06-04,577.0
prod_1,store_1,2019-06-05,216.0
prod_1,store_1,2019-06-06,418.0
prod_1,store_1,2019-06-07,372.0
prod_1,store_1,2019-06-08,441.0
prod_1,store_1,2019-06-09,452.0
prod_1,store_1,2019-06-10,437.0
prod_1,store_1,2019-06-11,360.0
prod_1,store_1,2019-06-12,188.0
prod_1,store_1,2019-06-13,368.0
prod_1,store_1,2019-06-14,468.0
prod_1,store_1,2019-06-15,534.0
prod_1,store_1,2019-06-16,361.0
prod_1,store_1,2019-06-17,305.0
prod_1,store_1,2019-06-18,699.0
prod_1,store_1,2019-06-19,207.0
prod_1,store_1,2019-06-20,524.0
prod_1,store_1,2019-06-21,547.0
prod_1,store_1,2019-06-22,608.0
prod_1,store_1,2019-06-23,539.0
prod_1,store_1,2019-06-24,651.0
prod_1,store_1,2019-06-25,679.0
prod_1,store_1,2019-06-26,249.0
prod_1,store_1,2019-06-27,561.0
prod_1,store_1,2019-06-28,488.0
prod_1,store_1,2019-06-29,474.0
prod_1,store_1,2019-06-30,328.0
prod_1,store_1,2019-07-01,363.0
prod_1,store_1,2019-07-02,353.0
prod_1,store_1,2019-07-03,116.0
prod_1,store_1,2019-07-04,257.0
prod_1,store_1,2019-07-05,257.0
prod_1,store_1,2019-07-06,280.0
prod_1,store_1,2019-07-07,296.0
prod_1,store_1,2019-07-08,6.0
prod_1,store_1,2019-07-09,489.0
prod_1,store_1,2019-07-10,135.0
prod_1,store_1,2019-07-11,207.0
prod_1,store_1,2019-07-12,227.0
prod_1,store_1,2019-07-13,227.0
prod_1,store_1,2019-07-14,183.0
prod_1,store_1,2019-07-15,285.0
prod_1,store_1,2019-07-16,276.0
prod_1,store_1,2019-07-17,93.0
prod_1,store_1,2019-07-18,192.0
prod_1,store_1,2019-07-19,217.0
prod_1,store_1,2019-07-20,210.0
prod_1,store_1,2019-07-21,174.0
prod_1,store_1,2019-07-22,253.0
prod_1,store_1,2019-07-23,281.0
prod_1,store_1,2019-07-24,60.0
prod_1,store_1,2019-07-25,183.0
prod_1,store_1,2019-07-26,189.0
prod_1,store_1,2019-07-27,191.0
prod_1,store_1,2019-07-28,170.0
prod_1,store_1,2019-07-29,246.0
prod_1,store_1,2019-07-30,227.0
prod_1,store_1,2019-07-31,67.0
prod_1,store_1,2019-08-01,179.0
prod_1,store_1,2019-08-02,138.0
prod_1,store_1,2019-08-03,176.0
prod_1,store_1,2019-08-04,172.0
prod_1,store_1,2019-08-05,233.0
prod_1,store_1,2019-08-06,267.0
prod_1,store_1,2019-08-07,40.0
prod_1,store_1,2019-08-08,202.0
prod_1,store_1,2019-08-09,176.0
prod_1,store_1,2019-08-10,210.0
prod_1,store_1,2019-08-11,349.0
prod_1,store_1,2019-08-12,433.0
prod_1,store_1,2019-08-13,689.0
prod_1,store_1,2019-08-14,115.0
prod_1,store_1,2019-08-15,460.0
prod_1,store_1,2019-08-16,480.0
prod_1,store_1,2019-08-17,399.0
prod_1,store_1,2019-08-18,456.0
prod_1,store_1,2019-08-19,570.0
prod_1,store_1,2019-08-20,638.0
prod_1,store_1,2019-08-21,128.0
prod_1,store_1,2019-08-22,369.0
prod_1,store_1,2019-08-23,430.0
prod_1,store_1,2019-08-24,330.0
prod_1,store_1,2019-08-25,207.0
prod_1,store_1,2019-08-26,202.0
prod_1,store_1,2019-08-27,209.0
prod_1,store_1,2019-08-28,56.0
prod_1,store_1,2019-08-29,199.0
prod_1,store_1,2019-08-30,125.0
prod_1,store_1,2019-08-31,116.0
prod_1,store_1,2019-09-01,181.0
prod_1,store_1,2019-09-02,182.0
prod_1,store_1,2019-09-03,194.0
prod_1,store_1,2019-09-04,54.0
prod_1,store_1,2019-09-05,157.0
prod_1,store_1,2019-09-06,137.0
prod_1,store_1,2019-09-07,169.0
prod_1,store_1,2019-09-08,171.0
prod_1,store_1,2019-09-09,200.0
prod_1,store_1,2019-09-10,212.0
prod_1,store_1,2019-09-11,107.0
prod_1,store_1,2019-09-12,182.0
prod_1,store_1,2019-09-13,134.0
prod_1,store_1,2019-09-14,136.0
prod_1,store_1,2019-09-15,162.0
prod_1,store_1,2019-09-16,189.0
prod_1,store_1,2019-09-17,180.0
prod_1,store_1,2019-09-18,72.0
prod_1,store_1,2019-09-19,193.0
prod_1,store_1,2019-09-20,135.0
prod_1,store_1,2019-09-21,126.0
prod_1,store_1,2019-09-22,128.0
prod_1,store_1,2019-09-23,145.0
prod_1,store_1,2019-09-24,166.0
prod_1,store_1,2019-09-25,56.0
prod_1,store_1,2019-09-26,175.0
prod_1,store_1,2019-09-27,129.0
prod_1,store_1,2019-09-28,121.0
prod_1,store_1,2019-09-29,138.0
prod_1,store_1,2019-09-30,177.0
prod_1,store_1,2019-10-01,167.0
prod_1,store_1,2019-10-02,35.0
prod_1,store_1,2019-10-03,153.0
prod_1,store_1,2019-10-04,143.0
prod_1,store_1,2019-10-05,160.0
prod_1,store_1,2019-10-06,247.0
prod_1,store_1,2019-10-07,316.0
prod_1,store_1,2019-10-08,514.0
prod_1,store_1,2019-10-09,106.0
prod_1,store_1,2019-10-10,370.0
prod_1,store_1,2019-10-11,320.0
prod_1,store_1,2019-10-12,261.0
prod_1,store_1,2019-10-13,297.0
prod_1,store_1,2019-10-14,329.0
prod_1,store_1,2019-10-15,353.0
prod_1,store_1,2019-10-16,94.0
prod_1,store_1,2019-10-17,333.0
prod_1,store_1,2019-10-18,304.0
prod_1,store_1,2019-10-19,239.0
prod_1,store_1,2019-10-20,160.0
prod_1,store_1,2019-10-21,137.0
prod_1,store_1,2019-10-22,156.0
prod_1,store_1,2019-10-23,62.0
prod_1,store_1,2019-10-24,190.0
prod_1,store_1,2019-10-25,138.0
prod_1,store_1,2019-10-26,103.0
prod_1,store_1,2019-10-27,117.0
prod_1,store_1,2019-10-28,126.0
prod_1,store_1,2019-10-29,148.0
prod_1,store_1,2019-10-30,67.0
prod_1,store_1,2019-10-31,151.0
prod_1,store_1,2019-11-01,139.0
prod_1,store_1,2019-11-02,120.0
prod_1,store_1,2019-11-03,123.0
prod_1,store_1,2019-11-04,157.0
prod_1,store_1,2019-11-05,202.0
prod_1,store_1,2019-11-06,77.0
prod_1,store_1,2019-11-07,224.0
prod_1,store_1,2019-11-08,239.0
prod_1,store_1,2019-11-09,203.0
prod_1,store_1,2019-11-10,191.0
prod_1,store_1,2019-11-11,225.0
prod_1,store_1,2019-11-12,288.0
prod_1,store_1,2019-11-13,172.0
prod_1,store_1,2019-11-14,304.0
prod_1,store_1,2019-11-15,236.0
prod_1,store_1,2019-11-16,316.0
prod_1,store_1,2019-11-17,512.0
prod_1,store_1,2019-11-18,544.0
prod_1,store_1,2019-11-19,903.0
prod_1,store_1,2019-11-20,259.0
prod_1,store_1,2019-11-21,624.0
prod_1,store_1,2019-11-22,489.0
prod_1,store_1,2019-11-23,514.0
prod_1,store_1,2019-11-24,461.0
prod_1,store_1,2019-11-25,514.0
prod_1,store_1,2019-11-26,706.0
prod_1,store_1,2019-11-27,199.0
prod_1,store_1,2019-11-28,431.0
prod_1,store_1,2019-11-29,324.0
prod_1,store_1,2019-11-30,281.0
prod_1,store_1,2019-12-01,219.0
prod_1,store_1,2019-12-02,324.0
prod_1,store_1,2019-12-03,354.0
prod_1,store_1,2019-12-04,118.0
prod_1,store_1,2019-12-05,231.0
prod_1,store_1,2019-12-06,193.0
prod_1,store_1,2019-12-07,187.0
prod_1,store_1,2019-12-08,276.0
prod_1,store_1,2019-12-09,339.0
prod_1,store_1,2019-12-10,483.0
prod_1,store_1,2019-12-11,146.0
prod_1,store_1,2019-12-12,274.0
prod_1,store_1,2019-12-13,236.0
prod_1,store_1,2019-12-14,231.0
prod_1,store_1,2019-12-15,250.0
prod_1,store_1,2019-12-16,303.0
prod_1,store_1,2019-12-17,536.0
prod_1,store_1,2019-12-18,192.0
prod_1,store_1,2019-12-19,268.0
prod_1,store_1,2019-12-20,320.0
prod_1,store_1,2019-12-21,277.0
prod_1,store_1,2019-12-22,209.0
prod_1,store_1,2019-12-23,289.0
prod_1,store_1,2019-12-24,420.0
prod_1,store_1,2019-12-25,126.0
prod_1,store_1,2019-12-26,259.0
prod_1,store_1,2019-12-27,232.0
prod_1,store_1,2019-12-28,230.0
prod_1,store_1,2019-12-29,468.0
prod_1,store_1,2019-12-30,796.0
prod_1,store_1,2019-12-31,1011.0
prod_1,store_1,2020-01-01,284.0
prod_1,store_1,2020-01-02,579.0
prod_1,store_1,2020-01-03,512.0
prod_1,store_1,2020-01-04,461.0
prod_1,store_1,2020-01-05,411.0
prod_1,store_1,2020-01-06,649.0
prod_1,store_1,2020-01-07,798.0
prod_1,store_1,2020-01-08,284.0
prod_1,store_1,2020-01-09,730.0
prod_1,store_1,2020-01-10,658.0
prod_1,store_1,2020-01-11,617.0
prod_1,store_1,2020-01-12,541.0
prod_1,store_1,2020-01-13,710.0
prod_1,store_1,2020-01-14,849.0
prod_1,store_1,2020-01-15,274.0
prod_1,store_1,2020-01-16,614.0
prod_1,store_1,2020-01-17,464.0
prod_1,store_1,2020-01-18,488.0
prod_1,store_1,2020-01-19,437.0
prod_1,store_1,2020-01-20,534.0
prod_1,store_1,2020-01-21,886.0
prod_1,store_1,2020-01-22,225.0
prod_1,store_1,2020-01-23,354.0
prod_1,store_1,2020-01-24,221.0
prod_1,store_1,2020-01-25,251.0
prod_1,store_1,2020-01-26,253.0
prod_1,store_1,2020-01-27,304.0
prod_1,store_1,2020-01-28,471.0
prod_1,store_1,2020-01-29,129.0
prod_1,store_1,2020-01-30,231.0
prod_1,store_1,2020-01-31,193.0
prod_1,store_1,2020-02-01,223.0
prod_1,store_1,2020-02-02,236.0
prod_1,store_1,2020-02-03,287.0
prod_1,store_1,2020-02-04,388.0
prod_1,store_1,2020-02-05,178.0
prod_1,store_1,2020-02-06,167.0
prod_1,store_1,2020-02-07,238.0
prod_1,store_1,2020-02-08,275.0
prod_1,store_1,2020-02-09,251.0
prod_1,store_1,2020-02-10,322.0
prod_1,store_1,2020-02-11,383.0
prod_1,store_1,2020-02-12,126.0
prod_1,store_1,2020-02-13,233.0
prod_1,store_1,2020-02-14,165.0
prod_1,store_1,2020-02-15,244.0
prod_1,store_1,2020-02-16,357.0
prod_1,store_1,2020-02-17,557.0
prod_1,store_1,2020-02-18,775.0
prod_1,store_1,2020-02-19,405.0
prod_1,store_1,2020-02-20,356.0
prod_1,store_1,2020-02-21,363.0
prod_1,store_1,2020-02-22,369.0
prod_1,store_1,2020-02-23,458.0
prod_1,store_1,2020-02-24,435.0
prod_1,store_1,2020-02-25,656.0
prod_1,store_1,2020-02-26,388.0
prod_1,store_1,2020-02-27,371.0
prod_1,store_1,2020-02-28,392.0
prod_1,store_1,2020-02-29,512.0
prod_1,store_1,2020-03-01,273.0
prod_1,store_1,2020-03-02,0.0
prod_1,store_1,2020-03-03,380.0
prod_1,store_1,2020-03-04,242.0
prod_1,store_1,2020-03-05,390.0
prod_1,store_1,2020-03-06,429.0
prod_1,store_1,2020-03-07,474.0
prod_1,store_1,2020-03-08,273.0
prod_1,store_1,2020-03-09,0.0
prod_1,store_1,2020-03-10,319.0
prod_1,store_1,2020-03-11,225.0
prod_1,store_1,2020-03-12,248.0
prod_1,store_1,2020-03-13,212.0
prod_1,store_1,2020-03-14,0.0
prod_1,store_1,2020-03-15,236.0
prod_1,store_1,2020-03-16,269.0
prod_1,store_1,2020-03-17,230.0
prod_1,store_1,2020-03-18,43.0
prod_1,store_1,2020-03-19,200.0
prod_1,store_1,2020-03-20,255.0
prod_1,store_1,2020-03-21,210.0
prod_1,store_1,2020-03-22,377.0
prod_1,store_1,2020-03-23,553.0
prod_1,store_1,2020-03-24,736.0
prod_1,store_1,2020-03-25,137.0
prod_1,store_1,2020-03-26,418.0
prod_1,store_1,2020-03-27,499.0
prod_1,store_1,2020-03-28,406.0
prod_1,store_1,2020-03-29,362.0
prod_1,store_1,2020-03-30,603.0
prod_1,store_1,2020-03-31,828.0
prod_1,store_1,2020-04-01,197.0
prod_1,store_1,2020-04-02,532.0
prod_1,store_1,2020-04-03,448.0
prod_1,store_1,2020-04-04,405.0
prod_1,store_1,2020-04-05,227.0
prod_1,store_1,2020-04-06,280.0
prod_1,store_1,2020-04-07,371.0
prod_1,store_1,2020-04-08,101.0
prod_1,store_1,2020-04-09,268.0
prod_1,store_1,2020-04-10,237.0
prod_1,store_1,2020-04-11,219.0
prod_1,store_1,2020-04-12,206.0
prod_1,store_1,2020-04-13,252.0
prod_1,store_1,2020-04-14,384.0
prod_1,store_1,2020-04-15,93.0
prod_1,store_1,2020-04-16,227.0
prod_1,store_1,2020-04-17,169.0
prod_1,store_1,2020-04-18,171.0
prod_1,store_1,2020-04-19,254.0
prod_1,store_1,2020-04-20,264.0
prod_1,store_1,2020-04-21,304.0
prod_1,store_1,2020-04-22,87.0
prod_1,store_1,2020-04-23,209.0
prod_1,store_1,2020-04-24,165.0
prod_1,store_1,2020-04-25,183.0
prod_1,store_1,2020-04-26,173.0
prod_1,store_1,2020-04-27,248.0
prod_1,store_1,2020-04-28,317.0
prod_1,store_1,2020-04-29,113.0
prod_1,store_1,2020-04-30,226.0
prod_1,store_1,2020-05-01,162.0
prod_1,store_1,2020-05-02,165.0
prod_1,store_1,2020-05-03,190.0
prod_1,store_1,2020-05-04,229.0
prod_1,store_1,2020-05-05,302.0
prod_1,store_1,2020-05-06,89.0
prod_1,store_1,2020-05-07,269.0
prod_1,store_1,2020-05-08,263.0
prod_1,store_1,2020-05-09,191.0
prod_1,store_1,2020-05-10,183.0
prod_1,store_1,2020-05-11,210.0
prod_1,store_1,2020-05-12,315.0
prod_1,store_1,2020-05-13,90.0
prod_1,store_1,2020-05-14,229.0
prod_1,store_1,2020-05-15,215.0
prod_1,store_1,2020-05-16,177.0
prod_1,store_1,2020-05-17,441.0
prod_1,store_1,2020-05-18,720.0
prod_1,store_1,2020-05-19,979.0
prod_1,store_1,2020-05-20,292.0
prod_1,store_1,2020-05-21,541.0
prod_1,store_1,2020-05-22,517.0
prod_1,store_1,2020-05-23,511.0
prod_1,store_1,2020-05-24,518.0
prod_1,store_1,2020-05-25,664.0
prod_1,store_1,2020-05-26,733.0
prod_1,store_1,2020-05-27,173.0
prod_1,store_1,2020-05-28,476.0
prod_1,store_1,2020-05-29,400.0
prod_1,store_1,2020-05-30,407.0
prod_1,store_1,2020-05-31,223.0
prod_1,store_1,2020-06-01,251.0
prod_1,store_1,2020-06-02,263.0
prod_1,store_1,2020-06-03,43.0
prod_1,store_1,2020-06-04,240.0
prod_1,store_1,2020-06-05,206.0
prod_1,store_1,2020-06-06,262.0
prod_1,store_1,2020-06-07,229.0
prod_1,store_1,2020-06-08,73.0
prod_1,store_1,2020-06-09,328.0
prod_1,store_1,2020-06-10,84.0
prod_1,store_1,2020-06-11,219.0
prod_1,store_1,2020-06-12,235.0
prod_1,store_1,2020-06-13,166.0
prod_1,store_1,2020-06-14,220.0
prod_1,store_1,2020-06-15,271.0
prod_1,store_1,2020-06-16,419.0
prod_1,store_1,2020-06-17,117.0
prod_1,store_1,2020-06-18,224.0
prod_1,store_1,2020-06-19,197.0
prod_1,store_1,2020-06-20,181.0
prod_1,store_1,2020-06-21,218.0
prod_1,store_1,2020-06-22,267.0
prod_1,store_1,2020-06-23,374.0
prod_1,store_1,2020-06-24,69.0
prod_1,store_1,2020-06-25,207.0
prod_1,store_1,2020-06-26,241.0
prod_1,store_1,2020-06-27,219.0
prod_1,store_1,2020-06-28,527.0
prod_1,store_1,2020-06-29,630.0
prod_1,store_1,2020-06-30,1042.0
prod_1,store_1,2020-07-01,288.0
prod_1,store_1,2020-07-02,545.0
prod_1,store_1,2020-07-03,478.0
prod_1,store_1,2020-07-04,573.0
prod_1,store_1,2020-07-05,465.0
prod_1,store_1,2020-07-06,706.0
prod_1,store_1,2020-07-07,67.0
prod_1,store_1,2020-07-08,718.0
prod_1,store_1,2020-07-09,793.0
prod_1,store_1,2020-07-10,550.0
prod_1,store_1,2020-07-11,461.0
prod_1,store_1,2020-07-12,264.0
prod_1,store_1,2020-07-13,223.0
prod_1,store_1,2020-07-14,307.0
prod_1,store_1,2020-07-15,99.0
prod_1,store_1,2020-07-16,214.0
prod_1,store_1,2020-07-17,241.0
prod_1,store_1,2020-07-18,194.0
prod_1,store_1,2020-07-19,199.0
prod_1,store_1,2020-07-20,253.0
prod_1,store_1,2020-07-21,287.0
prod_1,store_1,2020-07-22,111.0
prod_1,store_1,2020-07-23,222.0
prod_1,store_1,2020-07-24,209.0
prod_1,store_1,2020-07-25,221.0
prod_1,store_1,2020-07-26,197.0
prod_1,store_1,2020-07-27,291.0
prod_1,store_1,2020-07-28,354.0
prod_1,store_1,2020-07-29,100.0
prod_1,store_1,2020-07-30,188.0
prod_1,store_1,2020-07-31,214.0
prod_1,store_1,2020-08-01,195.0
prod_1,store_1,2020-08-02,213.0
prod_1,store_1,2020-08-03,270.0
prod_1,store_1,2020-08-04,288.0
prod_1,store_1,2020-08-05,90.0
prod_1,store_1,2020-08-06,245.0
prod_1,store_1,2020-08-07,290.0
prod_1,store_1,2020-08-08,242.0
prod_1,store_1,2020-08-09,439.0
prod_1,store_1,2020-08-10,722.0
prod_1,store_1,2020-08-11,930.0
prod_1,store_1,2020-08-12,213.0
prod_1,store_1,2020-08-13,622.0
prod_1,store_1,2020-08-14,485.0
prod_1,store_1,2020-08-15,510.0
prod_1,store_1,2020-08-16,548.0
prod_1,store_1,2020-08-17,662.0
prod_1,store_1,2020-08-18,789.0
prod_1,store_1,2020-08-19,199.0
prod_1,store_1,2020-08-20,553.0
prod_1,store_1,2020-08-21,506.0
prod_1,store_1,2020-08-22,435.0
prod_1,store_1,2020-08-23,261.0
prod_1,store_1,2020-08-24,247.0
prod_1,store_1,2020-08-25,336.0
prod_1,store_1,2020-08-26,109.0
prod_1,store_1,2020-08-27,244.0
prod_1,store_1,2020-08-28,222.0
prod_1,store_1,2020-08-29,189.0
prod_1,store_1,2020-08-30,132.0
prod_1,store_1,2020-08-31,230.0
prod_1,store_1,2020-09-01,277.0
prod_1,store_1,2020-09-02,85.0
prod_1,store_1,2020-09-03,165.0
prod_1,store_1,2020-09-04,200.0
prod_1,store_1,2020-09-05,250.0
prod_1,store_1,2020-09-06,244.0
prod_1,store_1,2020-09-07,226.0
prod_1,store_1,2020-09-08,241.0
prod_1,store_1,2020-09-09,145.0
prod_1,store_1,2020-09-10,205.0
prod_1,store_1,2020-09-11,166.0
prod_1,store_1,2020-09-12,176.0
prod_1,store_1,2020-09-13,153.0
prod_1,store_1,2020-09-14,199.0
prod_1,store_1,2020-09-15,215.0
prod_1,store_1,2020-09-16,60.0
prod_1,store_1,2020-09-17,195.0
prod_1,store_1,2020-09-18,189.0
prod_1,store_1,2020-09-19,171.0
prod_1,store_1,2020-09-20,148.0
prod_1,store_1,2020-09-21,179.0
prod_1,store_1,2020-09-22,219.0
prod_1,store_1,2020-09-23,62.0
prod_1,store_1,2020-09-24,183.0
prod_1,store_1,2020-09-25,167.0
prod_1,store_1,2020-09-26,156.0
prod_1,store_1,2020-09-27,171.0
prod_1,store_1,2020-09-28,168.0
prod_1,store_1,2020-09-29,203.0
prod_1,store_1,2020-09-30,45.0
prod_1,store_1,2020-10-01,166.0
prod_1,store_1,2020-10-02,122.0
prod_1,store_1,2020-10-03,137.0
prod_1,store_1,2020-10-04,149.0
prod_1,store_1,2020-10-05,191.0
prod_1,store_1,2020-10-06,195.0
prod_1,store_1,2020-10-07,95.0
prod_1,store_1,2020-10-08,200.0
prod_1,store_1,2020-10-09,142.0
prod_1,store_1,2020-10-10,172.0
prod_1,store_1,2020-10-11,134.0
prod_1,store_1,2020-10-12,173.0
prod_1,store_1,2020-10-13,189.0
prod_1,store_1,2020-10-14,51.0
prod_1,store_1,2020-10-15,214.0
prod_1,store_1,2020-10-16,176.0
prod_1,store_1,2020-10-17,198.0
prod_1,store_1,2020-10-18,314.0
prod_1,store_1,2020-10-19,302.0
prod_1,store_1,2020-10-20,506.0
prod_1,store_1,2020-10-21,133.0
prod_1,store_1,2020-10-22,411.0
prod_1,store_1,2020-10-23,401.0
prod_1,store_1,2020-10-24,326.0
prod_1,store_1,2020-10-25,312.0
prod_1,store_1,2020-10-26,309.0
prod_1,store_1,2020-10-27,386.0
prod_1,store_1,2020-10-28,104.0
prod_1,store_1,2020-10-29,370.0
prod_1,store_1,2020-10-30,281.0
prod_1,store_1,2020-10-31,227.0
prod_1,store_1,2020-11-01,125.0
prod_1,store_1,2020-11-02,189.0
prod_1,store_1,2020-11-03,220.0
prod_1,store_1,2020-11-04,95.0
prod_1,store_1,2020-11-05,227.0
prod_1,store_1,2020-11-06,191.0
prod_1,store_1,2020-11-07,295.0
prod_1,store_1,2020-11-08,229.0
prod_1,store_1,2020-11-09,257.0
prod_1,store_1,2020-11-10,327.0
prod_1,store_1,2020-11-11,148.0
prod_1,store_1,2020-11-12,319.0
prod_1,store_1,2020-11-13,250.0
prod_1,store_1,2020-11-14,263.0
prod_1,store_1,2020-11-15,586.0
prod_1,store_1,2020-11-16,671.0
prod_1,store_1,2020-11-17,881.0
prod_1,store_1,2020-11-18,286.0
prod_1,store_1,2020-11-19,718.0
prod_1,store_1,2020-11-20,593.0
prod_1,store_1,2020-11-21,506.0
prod_1,store_1,2020-11-22,522.0
prod_1,store_1,2020-11-23,601.0
prod_1,store_1,2020-11-24,810.0
prod_1,store_1,2020-11-25,271.0
prod_1,store_1,2020-11-26,529.0
prod_1,store_1,2020-11-27,436.0
prod_1,store_1,2020-11-28,352.0
